Establishment DUNS,Business Operation,NDC,Source NDC,Volume Per,Outermost Quantity Released,Outermost Quantity Distributed (Non-US),Outermost Package Type,Innermost Quantity Released,Innermost Quantity Distributed (Non-US),Innermost Package Type,Market Unknown
80354456,Manufacture,65121-218-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-218-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-218-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-218-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-218-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-218-00,,December,10595,0,BOTTLE,,,,No
80354456,Manufacture,65121-218-00,,Annual Total,19856,0,BOTTLE,,,,No
80354456,Manufacture,65121-219-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,April,4543,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,August,4855,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-219-00,,Annual Total,9398,0,JAR,,,,No
80354456,Manufacture,65121-220-08,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,April,5813,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-220-08,,Annual Total,5813,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,April,3440,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-221-08,,Annual Total,3440,0,BOTTLE,,,,No
80354456,Manufacture,65121-222-00,,January,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,February,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,March,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,April,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,May,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,June,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,July,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,August,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,September,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,October,4560,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,November,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,December,0,0,CARTON,,,,No
80354456,Manufacture,65121-222-00,,Annual Total,4560,0,CARTON,,,,No
80354456,Manufacture,65121-223-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-223-00,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-224-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-224-00,,Annual Total,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-225-00,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,March,12981,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,November,10457,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-225-00,,Annual Total,23438,0,JAR,,,,No
80354456,Manufacture,65121-227-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-227-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-229-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,July,5576,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-229-00,,Annual Total,5576,0,BOX,,,,No
80354456,Manufacture,65121-230-06,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,August,2521,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-230-06,,Annual Total,2521,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-231-03,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-232-04,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-233-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,December,52992,0,BOX,,,,No
80354456,Manufacture,65121-233-00,,Annual Total,52992,0,BOX,,,,No
80354456,Manufacture,65121-234-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-234-00,,Annual Total,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-235-02,,January,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,February,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,March,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,April,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,May,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,June,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,July,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,August,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,September,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,October,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,November,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,December,0,0,CARTON,,,,No
80354456,Manufacture,65121-235-02,,Annual Total,0,0,CARTON,,,,No
80354456,Manufacture,65121-236-08,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,April,715,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-236-08,,Annual Total,715,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,November,1877,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-237-00,,Annual Total,1877,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,October,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,November,2963,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-238-00,,Annual Total,2963,0,BOTTLE,,,,No
80354456,Manufacture,65121-239-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-239-00,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-240-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,March,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,April,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,May,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,June,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,July,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,August,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,September,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,October,1826,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,November,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,December,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-240-00,,Annual Total,1826,0,BOTTLE,,,,No
80354456,Manufacture,65121-241-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-241-00,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-242-00,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,January,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,February,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,March,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,April,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,May,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,June,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,July,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,August,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,September,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,October,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,November,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,December,0,0,BOX,,,,No
80354456,Manufacture,65121-243-00,,Annual Total,0,0,BOX,,,,No
80354456,Manufacture,65121-244-02,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-244-02,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-244-04,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,January,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,February,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,March,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,April,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,May,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,June,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,July,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,August,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,September,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,October,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,November,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,December,0,0,JAR,,,,No
80354456,Manufacture,65121-244-08,,Annual Total,0,0,JAR,,,,No
80354456,Manufacture,65121-245-04,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,December,9862,0,TUBE,,,,No
80354456,Manufacture,65121-245-04,,Annual Total,9862,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,December,9850,0,TUBE,,,,No
80354456,Manufacture,65121-246-01,,Annual Total,9850,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,June,1370,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-247-00,,Annual Total,1370,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,January,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,February,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,March,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,April,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,May,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,June,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,July,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,August,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,September,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,October,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,November,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,December,0,0,TUBE,,,,No
80354456,Manufacture,65121-248-00,,Annual Total,0,0,TUBE,,,,No
80354456,Manufacture,65121-249-00,,January,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,February,0,0,BOTTLE,,,,No
80354456,Manufacture,65121-249-00,,March,0,0,BOTTLE,,,,No
